l0=0002 l1=001 l2=Eleg l8=1 l9=260	Οὔ μοι πίνεται οἶνοσ, ἐπεὶ παρὰ παιδὶ τερείνηι ἄλλοσ ἀνὴρ κατέχει πολλὸν ἐμοῦ κακίων.
l0=0002 l1=001 l2=Eleg l8=1 l9=262	ψυχρόν μοι παρὰ τῆιδε φίλοι πίνουσι τοκῆεσ, ὥσθ’ ἅμα θ’ ὑδρεύει καί με γοῶσα φέρει, ἔνθα μέσην περὶ παῖδα λαβὼν ἀγκῶν’ ἐφίλησα δειρήν, ἡ δὲ τέρεν φθέγγετ’ ἀπὸ στόματοσ.
l0=0002 l1=001 l2=Eleg l8=1 l9=266	Γνωτή τοι πενίη γε καὶ ἀλλοτρίη περ ἐοῦσα· οὔτε γὰρ εἰσ ἀγορὴν ἔρχεται οὔτε δίκασ· πάντηι γὰρ τοὔλασσον ἔχει, πάντηι δ’ ἐπίμυκτοσ, πάντηι δ’ ἐχθρὴ ὁμῶσ γίνεται, ἔνθα περ ἦι.
l0=0002 l1=001 l2=Eleg l8=1 l9=270	Ἴσωσ τοι τὰ μὲν ἄλλα θεοὶ θνητοῖσ’ ἀνθρώποισ γῆράσ τ’ οὐλόμενον καὶ νεότητ’ ἔδοσαν.
l0=0002 l1=001 l2=Eleg l8=1 l9=272	τῶν πάντων δὲ κάκιστον ἐν ἀνθρώποισ—θανάτου τε καὶ πασέων νούσων ἐστὶ πονηρότατον— παῖδασ ἐπεὶ θρέψαιο καὶ ἄρμενα πάντα παράσχοισ, χρήματα δ’ ἐγκαταθῆισ πόλλ’ ἀνιηρὰ παθών, τὸν πατέρ’ ἐχθαίρουσι, καταρῶνται δ’ ἀπολέσθαι καὶ στυγέουσ’ ὥσπερ πτωχὸν ἐσερχόμενον.
l0=0002 l1=001 l2=Eleg l8=1 l9=278	Εἰκὸσ τὸν κακὸν ἄνδρα κακῶσ τὰ δίκαια νομίζειν, μηδεμίαν κατόπισθ’ ἁζόμενον νέμεσιν· δειλῶι γάρ τ’ ἀπάλαμνα βροτῶι πάρα πόλλ’ ἀνελέσθαι πὰρ ποδόσ, ἡγεῖσθαί θ’ ὡσ καλὰ πάντα τιθεῖ.
l0=0002 l1=001 l2=Eleg l8=1 l9=282	Ἀστῶν μηδενὶ πιστὸσ ἐὼν πόδα τῶνδε πρόβαινε μήθ’ ὅρκωι πίσυνοσ μήτε φιλημοσύνηι, μηδ’ εἰ Ζῆν’ ἐθέληι παρέχειν βασιλῆα μέγιστον ἔγγυον ἀθανάτων πιστὰ τιθεῖν ἐθέλων.
l0=0002 l1=001 l2=Eleg l8=1 l9=286	ἐν γάρ τοι πόλει ὧδε κακοψόγωι ἁνδάνει οὐδέν· † ωσδετοσωσαιεὶ † πολλοὶ ἀνολβότεροι.
l0=0002 l1=001 l2=Eleg l8=1 l9=288	Νῦν δὲ τὰ τῶν ἀγαθῶν κακὰ γίνεται ἐσθλὰ κακοῖσιν ἀνδρῶν· ἡγέονται δ’ ἐκτραπέλοισι νόμοισ· αἰδὼσ μὲν γὰρ ὄλωλεν, ἀναιδείη δὲ καὶ ὕβρισ νικήσασα δίκην γῆν κατὰ πᾶσαν ἔχει.
l0=0002 l1=001 l2=Eleg l8=1 l9=292	Οὐδὲ λέων αἰεὶ κρέα δαίνυται, ἀλλά μιν ἔμπησ καὶ κρατερόν περ ἐόνθ’ αἱρεῖ ἀμηχανίη.
l0=0002 l1=001 l2=Eleg l8=1 l9=294	Κωτίλωι ἀνθρώπωι σιγᾶν χαλεπώτατον ἄχθοσ, φθεγγόμενοσ δ’ ἀδαὴσ οἷσι παρῆι μελετᾶι, ἐχθαίρουσι δὲ πάντεσ· ἀναγκαίη δ’ ἐπίμειξισ ἀνδρὸσ τοιούτου συμποσίωι τελέθει.
l0=0002 l1=001 l2=Eleg l8=1 l9=298	Οὐδεὶσ λῆι φίλοσ εἶναι, ἐπὴν κακὸν ἀνδρὶ γένηται, οὐδ’ ὧι κ’ ἐκ γαστρόσ, Κύρνε, μιᾶσ γεγόνηι.
l0=0002 l1=001 l2=Eleg l8=1 l9=300	Πικρὸσ καὶ γλυκὺσ ἴσθι καὶ ἁρπαλέοσ καὶ ἀπηνήσ λάτρισι καὶ δμωσὶν γείτοσί τ’ ἀγχιθύροισ.
l0=0002 l1=001 l2=Eleg l8=1 l9=302	Οὐ χρὴ κιγκλίζειν ἀγαθὸν βίον, ἀλλ’ ἀτρεμίζειν, τὸν δὲ κακὸν κινεῖν, ἔστ’ ἂν ἐσ ὀρθὰ λάβηισ.
l0=0002 l1=001 l2=Eleg l8=1 l9=304	Τοὶ κακοὶ οὐ πάντεσ κακοὶ ἐκ γαστρὸσ γεγόνασιν, ἀλλ’ ἄνδρεσσι κακοῖσ συνθέμενοι φιλίην ἔργα τε δείλ’ ἔμαθον καὶ ἔπη δύσφημα καὶ ὕβριν ἐλπόμενοι κείνουσ πάντα λέγειν ἔτυμα.
l0=0002 l1=001 l2=Eleg l8=1 l9=308	‘Ἐν μὲν συσσίτοισιν ἀνὴρ πεπνυμένοσ εἶναι.’
l0=0002 l1=001 l2=Eleg l8=1 l9=309	— πάντα δέ μιν λήθειν ὡσ ἀπεόντα δοκεῖ.
l0=0002 l1=001 l2=Eleg l8=1 l9=310	εἰσ δὲ φέροι τὰ γελοῖα—θύρηφιν καρτερὸσ εἴη— γινώσκων ὀργὴν ἥντιν’ ἕκαστοσ ἔχει.
l0=0002 l1=001 l2=Eleg l8=1 l9=312	ἐν μὲν μαινομένοισ μάλα μαίνομαι, ἐν δὲ δικαίοισ πάντων ἀνθρώπων εἰμὶ δικαιότατοσ.
l0=0002 l1=001 l2=Eleg l8=1 l9=314	’Πολλοί τοι πλουτοῦσι κακοί, ἀγαθοὶ δὲ πένονται, ἀλλ’ ἡμεῖσ τούτοισ’ οὐ διαμειψόμεθα τῆσ ἀρετῆσ τὸν πλοῦτον, ἐπεὶ τὸ μὲν ἔμπεδον αἰεί, χρήματα δ’ ἀνθρώπων ἄλλοτε ἄλλοσ ἔχει.’
l0=0002 l1=001 l2=Eleg l8=1 l9=318	Κύρν’, ἀγαθὸσ μὲν ἀνὴρ γνώμην ἔχει ἔμπεδον αἰεί, τολμᾶι δ’ ἔν τε κακοῖσ κείμενοσ ἔν τ’ ἀγαθοῖσ.
l0=0002 l1=001 l2=Eleg l8=1 l9=320	εἰ δὲ θεὸσ κακῶι ἀνδρὶ βίον καὶ πλοῦτον ὀπάσσηι, ἀφραίνων κακίην οὐ δύναται κατέχειν.
l0=0002 l1=001 l2=Eleg l8=1 l9=322	Μήποτ’ ἐπὶ σμικρᾶι προφάσει φίλον ἄνδρ’ ἀπολέσσαι πειθόμενοσ χαλεπῆι, Κύρνε, διαβολίηι.
l0=0002 l1=001 l2=Eleg l8=1 l9=324	εἴ τισ ἁμαρτωλῆισι φίλων ἐπὶ παντὶ χολῶιτο, οὔποτ’ ἂν ἀλλήλοισ’ ἄρθμιοι οὐδὲ φίλοι εἶεν· ἁμαρτωλαὶ γὰρ ἐν ἀνθρώποισιν ἕπονται θνητοῖσ, Κύρνε· θεοὶ δ’ οὐκ ἐθέλουσι φέρειν.
l0=0002 l1=001 l2=Eleg l8=1 l9=328	Καὶ βραδὺσ εὔβουλοσ εἷλεν ταχὺν ἄνδρα διώκων, Κύρνε, σὺν εὐθείηι θεῶν δίκηι ἀθανάτων.
l0=0002 l1=001 l2=Eleg l8=1 l9=330	Ἥσυχοσ ὥσπερ ἐγὼ μέσσην ὁδὸν ἔρχεο ποσσίν, μηδ’ ἑτέροισι διδούσ, Κύρνε, τὰ τῶν ἑτέρων.
l0=0002 l1=001 l2=Eleg l8=1 l9=332	Οὐκ ἔστιν φεύγοντι φίλοσ καὶ πιστὸσ ἑταῖροσ· τῆσ δὲ φυγῆσ ἐστιν τοῦτ’ ἀνιηρότατον.
l0=0002 l1=001 l2=Eleg l8=1 l9=332b	μήποτε φεύγοντ’ ἄνδρα ἐπ’ ἐλπίδι, Κύρνε, φιλήσηισ· οὐδὲ γὰρ οἴκαδε βὰσ γίνεται αὐτὸσ ἔτι.
l0=0002 l1=001 l2=Eleg l8=1 l9=334	Μηδὲν ἄγαν σπεύδειν· πάντων μέσ’ ἄριστα· καὶ οὕτωσ, Κύρν’, ἕξεισ ἀρετήν, ἥντε λαβεῖν χαλεπόν.
l0=0002 l1=001 l2=Eleg l8=1 l9=336	Ζεύσ μοι τῶν τε φίλων δοίη τίσιν, οἵ με φιλεῦσιν, τῶν τ’ ἐχθρῶν μεῖζον, Κύρνε, δυνησόμενον.
l0=0002 l1=001 l2=Eleg l8=1 l9=338	χοὔτωσ ἂν δοκέοιμι μετ’ ἀνθρώπων θεὸσ εἶναι, εἴ μ’ ἀποτεισάμενον μοῖρα κίχηι θανάτου.
l0=0002 l1=001 l2=Eleg l8=1 l9=340	Ἀλλά, Ζεῦ, τέλεσόν μοι, Ὀλύμπιε, καίριον εὐχήν· δὸσ δέ μοι ἀντὶ κακῶν καί τι παθεῖν ἀγαθόν.
l0=0002 l1=001 l2=Eleg l8=1 l9=342	τεθναίην δ’, εἰ μή τι κακῶν ἄμπαυμα μεριμνέων εὑροίμην, δοίην δ’ ἀντ’ ἀνιῶν ἀνίασ.
l0=0002 l1=001 l2=Eleg l8=1 l9=344	αἶσα γὰρ οὕτωσ ἐστί.
l0=0002 l1=001 l2=Eleg l8=1 l9=345	τίσισ δ’ οὐ φαίνεται ἡμῖν ἀνδρῶν, οἳ τἀμὰ χρήματ’ ἔχουσι βίηι συλήσαντεσ· ἐγὼ δὲ κύων ἐπέρησα χαράδρην χειμάρρωι ποταμῶι πάντ’ ἀποσεισάμενοσ· τῶν εἴη μέλαν αἷμα πιεῖν· ἐπί τ’ ἐσθλὸσ ὄροιτο δαίμων, ὃσ κατ’ ἐμὸν νοῦν τελέσειε τάδε.
l0=0002 l1=001 l2=Eleg l8=1 l9=350	Ἆ δειλὴ πενίη, τί μένεισ προλιποῦσα παρ’ ἄλλον ἄνδρ’ ἰέναι;
l0=0002 l1=001 l2=Eleg l8=1 l9=353	μὴ ὦν δὴν οὐκ ἐθέλοντα φίλει· ἀλλ’ ἴθι καὶ δόμον ἄλλον ἐποίχεο, μηδὲ μεθ’ ἡμέων αἰεὶ δυστήνου τοῦδε βίου μέτεχε.
l0=0002 l1=001 l2=Eleg l8=1 l9=355	Τόλμα, Κύρνε, κακοῖσιν, ἐπεὶ κἀσθλοῖσιν ἔχαιρεσ, εὖτέ σε καὶ τούτων μοῖρ’ ἐπέβαλλεν ἔχειν.
l0=0002 l1=001 l2=Eleg l8=1 l9=356	ὡσ δέ περ ἐξ ἀγαθῶν ἔλαβεσ κακόν, ὣσ δὲ καὶ αὖθισ ἐκδῦναι πειρῶ θεοῖσιν ἐπευχόμενοσ.
l0=0002 l1=001 l2=Eleg l8=1 l9=358	μηδὲ λίην ἐπίφαινε· κακὸν δέ τε, Κύρν’, ἐπιφαίνειν.
l0=0002 l1=001 l2=Eleg l8=1 l9=359	παύρουσ κηδεμόνασ σῆσ κακότητοσ ἔχεισ.
l0=0002 l1=001 l2=Eleg l8=1 l9=360	Ἀνδρόσ τοι κραδίη μινύθει μέγα πῆμα παθόντοσ, Κύρν’· ἀποτεινυμένου δ’ αὔξεται ἐξοπίσω.
l0=0002 l1=001 l2=Eleg l8=1 l9=362	Εὖ κώτιλλε τὸν ἐχθρόν· ὅταν δ’ ὑποχείριοσ ἔλθηι, τεῖσαί νιν πρόφασιν μηδεμίαν θέμενοσ.
l0=0002 l1=001 l2=Eleg l8=1 l9=364	Ἴσχε νόωι, γλώσσησ δὲ τὸ μείλιχον αἰὲν ἐπέστω· δειλῶν τοι τελέθει καρδίη ὀξυτέρη.
l0=0002 l1=001 l2=Eleg l8=1 l9=366	Οὐ δύναμαι γνῶναι νόον ἀστῶν ὅντιν’ ἔχουσιν· οὔτε γὰρ εὖ ἕρδων ἁνδάνω οὔτε κακῶσ· μωμεῦνται δέ με πολλοί, ὁμῶσ κακοὶ ἠδὲ καὶ ἐσθλοί· μιμεῖσθαι δ’ οὐδεὶσ τῶν ἀσόφων δύναται.
l0=0002 l1=001 l2=Eleg l8=1 l9=370	Μή μ’ ἀέκοντα βίηι κεντῶν ὑπ’ ἄμαξαν ἔλαυνε εἰσ φιλότητα λίην, Κύρνε, προσελκόμενοσ.
l0=0002 l1=001 l2=Eleg l8=1 l9=372	Ζεῦ φίλε, θαυμάζω σε· σὺ γὰρ πάντεσσιν ἀνάσσεισ τιμὴν αὐτὸσ ἔχων καὶ μεγάλην δύναμιν· ἀνθρώπων δ’ εὖ οἶσθα νόον καὶ θυμὸν ἑκάστου· σὸν δὲ κράτοσ πάντων ἔσθ’ ὕπατον, βασιλεῦ.
l0=0002 l1=001 l2=Eleg l8=1 l9=376	πῶσ δή σευ, Κρονίδη, τολμᾶι νόοσ ἄνδρασ ἀλιτρούσ ἐν ταὐτῆι μοίρηι τόν τε δίκαιον ἔχειν, ἤν τ’ ἐπὶ σωφροσύνην τρεφθῆι νόοσ ἤν τε πρὸσ ὕβριν ἀνθρώπων ἀδίκοισ’ ἔργμασι πειθομένων;
l0=0002 l1=001 l2=Eleg l8=1 l9=380	οὐδέ τι κεκριμένον πρὸσ δαίμονόσ ἐστι βροτοῖσιν, οὐδ’ ὁδὸν ἥντιν’ ἰὼν ἀθανάτοισιν ἅδοι.
l0=0002 l1=001 l2=Eleg l8=1 l9=382	ἔμπησ δ’ ὄλβον ἔχουσιν ἀπήμονα· τοὶ δ’ ἀπὸ δειλῶν ἔργων ἴσχοντεσ θυμὸν ὅμωσ πενίην μητέρ’ ἀμηχανίησ ἔλαβον τὰ δίκαια φιλεῦντεσ, ἥτ’ ἀνδρῶν παράγει θυμὸν ἐσ ἀμπλακίην βλάπτουσ’ ἐν στήθεσσι φρένασ κρατερῆσ ὑπ’ ἀνάγκησ· τολμᾶι δ’ οὐκ ἐθέλων αἴσχεα πολλὰ φέρειν χρημοσύνηι εἴκων, ἣ δὴ κακὰ πολλὰ διδάσκει, ψεύδεά τ’ ἐξαπάτασ τ’ οὐλομένασ τ’ ἔριδασ, ἄνδρα καὶ οὐκ ἐθέλοντα· κακὸν δέ οἱ οὐδὲν ἔοικεν· ἡ γὰρ καὶ χαλεπὴν τίκτει ἀμηχανίην.
l0=0002 l1=001 l2=Eleg l8=1 l9=392	Ἐν πενίηι δ’ ὅ τε δειλὸσ ἀνὴρ ὅ τε πολλὸν ἀμείνων φαίνεται, εὖτ’ ἂν δὴ χρημοσύνη κατέχηι· τοῦ μὲν γὰρ τὰ δίκαια φρονεῖ νόοσ, οὗτέ περ αἰεί ἰθεῖα γνώμη στήθεσιν ἐμπεφύηι· τοῦ δ’ αὖτ’ οὔτε κακοῖσ’ ἕπεται νόοσ οὔτ’ ἀγαθοῖσιν.
l0=0002 l1=001 l2=Eleg l8=1 l9=397	τὸν δ’ ἀγαθὸν τολμᾶν χρὴ τά τε καὶ τὰ φέρειν, αἰδεῖσθαι δὲ φίλουσ φεύγειν τ’ ὀλεσήνορασ ὅρκουσ, ἐντράπελ’ ἀθανάτων μῆνιν ἀλευάμενον.
l0=0002 l1=001 l2=Eleg l8=1 l9=400	Μηδὲν ἄγαν σπεύδειν· καιρὸσ δ’ ἐπὶ πᾶσιν ἄριστοσ ἔργμασιν ἀνθρώπων· πολλάκι δ’ εἰσ ἀρετήν σπεύδει ἀνὴρ κέρδοσ διζήμενοσ, ὅντινα δαίμων πρόφρων εἰσ μεγάλην ἀμπλακίην παράγει, καί οἱ ἔθηκε δοκεῖν, ἃ μὲν ἦι κακά, ταῦτ’ ἀγάθ’ εἶναι εὐμαρέωσ, ἃ δ’ ἂν ἦι χρήσιμα, ταῦτα κακά.
l0=0002 l1=001 l2=Eleg l8=1 l9=406	Φίλτατοσ ὢν ἥμαρτεσ· ἐγὼ δέ σοι αἴτιοσ οὐδέν, ἀλλ’ αὐτὸσ γνώμησ οὐκ ἀγαθῆσ ἔτυχεσ.
l0=0002 l1=001 l2=Eleg l8=1 l9=408	Οὐδένα θησαυρὸν παισὶν καταθήσει ἀμείνω αἰδοῦσ, ἥτ’ ἀγαθοῖσ’ ἀνδράσι, Κύρν’, ἕπεται.
l0=0002 l1=001 l2=Eleg l8=1 l9=410	Οὐδενὸσ ἀνθρώπων κακίων δοκεῖ εἶναι ἑταῖροσ, ὧι γνώμη θ’ ἕπεται, Κύρνε, καὶ ὧι δύναμισ.
l0=0002 l1=001 l2=Eleg l8=1 l9=412	Πίνων δ’ οὐχ οὕτωσ θωρήξομαι, οὐδ’ ἐμέ τ’ οἶνοσ ἐξάγει, ὥστ’ εἰπεῖν δεινὸν ἔποσ περὶ σοῦ.
l0=0002 l1=001 l2=Eleg l8=1 l9=414	Οὐδέν’ ὁμοῖον ἐμοὶ δύναμαι διζήμενοσ εὑρεῖν πιστὸν ἑταῖρον, ὅτωι μή τισ ἔνεστι δόλοσ· ἐσ βάσανον δ’ ἐλθὼν παρατρίβομαι ὥστε μολύβδωι χρυσόσ, ὑπερτερίησ δ’ ἄμμιν ἔνεστι λόγοσ.
l0=0002 l1=001 l2=Eleg l8=1 l9=418	Πολλά με καὶ συνιέντα παρέρχεται· ἀλλ’ ὑπ’ ἀνάγκησ σιγῶ, γινώσκων ἡμετέρην δύναμιν.
l0=0002 l1=001 l2=Eleg l8=1 l9=420	Πολλοῖσ’ ἀνθρώπων γλώσσηι θύραι οὐκ ἐπίκεινται ἁρμόδιαι, καί σφιν πόλλ’ ἀμέλητα μέλει.
l0=0002 l1=001 l2=Eleg l8=1 l9=422	πολλάκι γὰρ τὸ κακὸν κατακείμενον ἔνδον ἄμεινον, ἐσθλὸν δ’ ἐξελθὸν λώιον ἢ τὸ κακόν.
l0=0002 l1=001 l2=Eleg l8=1 l9=424	’Πάντων μὲν μὴ φῦναι ἐπιχθονίοισιν ἄριστον’ μηδ’ ἐσιδεῖν αὐγὰσ ὀξέοσ ἠελίου, ’φύντα δ’ ὅπωσ ὤκιστα πύλασ Ἀίδαο περῆσαι’ καὶ κεῖσθαι πολλὴν γῆν ἐπαμησάμενον.
l0=0002 l1=001 l2=Eleg l8=1 l9=428	Φῦσαι καὶ θρέψαι ῥᾶιον βροτὸν ἢ φρένασ ἐσθλάσ ἐνθέμεν· οὐδείσ πω τοῦτό γ’ ἐπεφράσατο, ὧι τισ σώφρον’ ἔθηκε τὸν ἄφρονα κἀκ κακοῦ ἐσθλόν.
l0=0002 l1=001 l2=Eleg l8=1 l9=431	εἰ δ’ Ἀσκληπιάδαισ τοῦτό γ’ ἔδωκε θεόσ, ἰᾶσθαι κακότητα καὶ ἀτηρὰσ φρένασ ἀνδρῶν, πολλοὺσ ἂν μισθοὺσ καὶ μεγάλουσ ἔφερον.
l0=0002 l1=001 l2=Eleg l8=1 l9=434	εἰ δ’ ἦν ποιητόν τε καὶ ἔνθετον ἀνδρὶ νόημα, οὔποτ’ ἂν ἐξ ἀγαθοῦ πατρὸσ ἔγεντο κακόσ, πειθόμενοσ μύθοισι σαόφροσιν· ἀλλὰ διδάσκων οὔποτε ποιήσει τὸν κακὸν ἄνδρ’ ἀγαθόν.
l0=0002 l1=001 l2=Eleg l8=1 l9=438	Νήπιοσ, ὃσ τὸν ἐμὸν μὲν ἔχει νόον ἐν φυλακῆισιν, τῶν δ’ αὐτοῦ ἰδίων οὐδὲν ἐπιστρέφεται.
l0=0002 l1=001 l2=Eleg l8=1 l9=440	Οὐδεὶσ γὰρ πάντ’ ἐστὶ πανόλβιοσ· ἀλλ’ ὁ μὲν ἐσθλόσ τολμᾶι ἔχων τὸ κακόν, κοὐκ ἐπίδηλοσ ὁμῶσ, δειλὸσ δ’ οὔτ’ ἀγαθοῖσιν ἐπίσταται οὔτε κακοῖσιν θυμὸν ἔχων μίμνειν.
l0=0002 l1=001 l2=Eleg l8=1 l9=444	ἀθανάτων τε δόσεισ παντοῖαι θνητοῖσιν ἐπέρχοντ’.
l0=0002 l1=001 l2=Eleg l8=1 l9=445	ἀλλ’ ἐπιτολμᾶν χρὴ δῶρ’ ἀθανάτων, οἷα διδοῦσιν, ἔχειν.
l0=0002 l1=001 l2=Eleg l8=1 l9=446	Εἴ μ’ ἐθέλεισ πλύνειν, κεφαλῆσ ἀμίαντον ἀπ’ ἄκρησ αἰεὶ λευκὸν ὕδωρ ῥεύσεται ἡμετέρησ, εὑρήσεισ δέ με πᾶσιν ἐπ’ ἔργμασιν ὥσπερ ἄπεφθον χρυσὸν ἐρυθρὸν ἰδεῖν τριβόμενον βασάνωι, τοῦ χροιῆσ καθύπερθε μέλασ οὐχ ἅπτεται ἰόσ οὐδ’ εὐρώσ, αἰεὶ δ’ ἄνθοσ ἔχει καθαρόν.
l0=0002 l1=001 l2=Eleg l8=1 l9=452	Ὤνθρωπ’, εἰ γνώμησ ἔλαχεσ μέροσ ὥσπερ ἀνοίησ καὶ σώφρων οὕτωσ ὥσπερ ἄφρων ἐγένου, πολλοῖσ’ ἂν ζηλωτὸσ ἐφαίνεο τῶνδε πολιτῶν οὕτωσ ὥσπερ νῦν οὐδενὸσ ἄξιοσ εἶ.
l0=0002 l1=001 l2=Eleg l8=1 l9=456	Οὔ τοι σύμφορόν ἐστι γυνὴ νέα ἀνδρὶ γέροντι· οὐ γὰρ πηδαλίωι πείθεται ὡσ ἄκατοσ, οὐδ’ ἄγκυραι ἔχουσιν· ἀπορρήξασα δὲ δεσμά πολλάκισ ἐκ νυκτῶν ἄλλον ἔχει λιμένα.
l0=0002 l1=001 l2=Eleg l8=1 l9=460	Μήποτ’ ἐπ’ ἀπρήκτοισι νόον ἔχε μηδὲ μενοίνα χρήμασι, τῶν ἄνυσισ γίνεται οὐδεμία.
l0=0002 l1=001 l2=Eleg l8=1 l9=462	Εὐμαρέ’ οἷσ τοι χρῆμα θεοὶ δόσαν οὔτε τι δειλόν οὔτ’ ἀγαθόν· χαλεπῶι δ’ ἔργματι κῦδοσ ἔπι.
l0=0002 l1=001 l2=Eleg l8=1 l9=464	Ἀμφ’ ἀρετῆι τρίβου καί τοι τὰ δίκαια φίλ’ ἔστω, μηδέ σε νικάτω κέρδοσ, ὅ τ’ αἰσχρὸν ἔηι.
l0=0002 l1=001 l2=Eleg l8=1 l9=466	Μηδένα τῶνδ’ ἀέκοντα μένειν κατέρυκε παρ’ ἡμῖν, μηδὲ θύραζε κέλευ’ οὐκ ἐθέλοντ’ ἰέναι, μηδ’ εὕδοντ’ ἐπέγειρε, Σιμωνίδη, ὅντιν’ ἂν ἡμῶν θωρηχθέντ’ οἴνωι μαλθακὸσ ὕπνοσ ἕληι, μηδὲ τὸν ἀγρυπνέοντα κέλευ’ ἀέκοντα καθεύδειν.
l0=0002 l1=001 l2=Eleg l8=1 l9=471	‘πᾶν γὰρ ἀναγκαῖον χρῆμ’ ἀνιηρὸν ἔφυ.’
l0=0002 l1=001 l2=Eleg l8=1 l9=472	τῶι πίνειν δ’ ἐθέλοντι παρασταδὸν οἰνοχοείτω· οὐ πάσασ νύκτασ γίνεται ἁβρὰ παθεῖν.
l0=0002 l1=001 l2=Eleg l8=1 l9=474	αὐτὰρ ἐγώ—μέτρον γὰρ ἔχω μελιηδέοσ οἴνου— ὕπνου λυσικάκου μνήσομαι οἴκαδ’ ἰών.
l0=0002 l1=001 l2=Eleg l8=1 l9=476	ἥξω δ’ ὡσ οἶνοσ χαριέστατοσ ἀνδρὶ πεπόσθαι· οὔτε τι γὰρ νήφω οὔτε λίην μεθύω.
l0=0002 l1=001 l2=Eleg l8=1 l9=478	ὃσ δ’ ἂν ὑπερβάλληι πόσιοσ μέτρον, οὐκέτι κεῖνοσ τῆσ αὐτοῦ γλώσσησ καρτερὸσ οὐδὲ νόου· μυθεῖται δ’ ἀπάλαμνα, τὰ νήφοσι γίνεται αἰσχρά, αἰδεῖται δ’ ἕρδων οὐδέν, ὅταν μεθύηι, τὸ πρὶν ἐὼν σώφρων, τότε νήπιοσ.
l0=0002 l1=001 l2=Eleg l8=1 l9=483	ἀλλὰ σὺ ταῦτα γινώσκων μὴ πῖν’ οἶνον ὑπερβολάδην, ἀλλ’ ἢ πρὶν μεθύειν ὑπανίστασο—μή σε βιάσθω γαστὴρ ὥστε κακὸν λάτριν ἐφημέριον— ἢ παρεὼν μὴ πῖνε.
l0=0002 l1=001 l2=Eleg l8=1 l9=487	σὺ δ’ ’ἔγχεε’ τοῦτο μάταιον κωτίλλεισ αἰεί· τοὔνεκά τοι μεθύεισ· ἡ μὲν γὰρ ’φέρεται φιλοτήσιοσ’, ἡ δὲ ’πρόκειται,’ τὴν δὲ ’θεοῖσ σπένδεισ’, τὴν δ’ ’ἐπὶ χειρὸσ ἔχεισ’· αἰνεῖσθαι δ’ οὐκ οἶδασ.
l0=0002 l1=001 l2=Eleg l8=1 l9=491	ἀνίκητοσ δέ τοι οὗτοσ, ὃσ πολλὰσ πίνων μή τι μάταιον ἐρεῖ· ὑμεῖσ δ’ εὖ μυθεῖσθε παρὰ κρητῆρι μένοντεσ, ἀλλήλων ἔριδοσ δὴν ἀπερυκόμενοι, εἰσ τὸ μέσον φωνεῦντεσ ὁμῶσ ἑνὶ καὶ συνάπασιν· χοὔτωσ συμπόσιον γίνεται οὐκ ἄχαρι.
l0=0002 l1=001 l2=Eleg l8=1 l9=496	Ἄφρονοσ ἀνδρὸσ ὁμῶσ καὶ σώφρονοσ οἶνοσ, ὅταν δή πίνηι ὑπὲρ μέτρον, κοῦφον ἔθηκε νόον.
l0=0002 l1=001 l2=Eleg l8=1 l9=499	Ἐμ πυρὶ μὲν χρυσόν τε καὶ ἄργυρον ἴδριεσ ἄνδρεσ γινώσκουσ’, ἀνδρὸσ δ’ οἶνοσ ἔδειξε νόον καὶ μάλα περ πινυτοῦ, τὸν ὑπὲρ μέτρον ἤρατο πίνων, ὥστε καταισχῦναι καὶ πρὶν ἐόντα σοφόν.
l0=0002 l1=001 l2=Eleg l8=1 l9=503	Οἰνοβαρέω κεφαλήν, Ὀνομάκριτε, καί με βιᾶται οἶνοσ, ἀτὰρ γνώμησ οὐκέτ’ ἐγὼ ταμίησ ἡμετέρησ, τὸ δὲ δῶμα περιτρέχει.
l0=0002 l1=001 l2=Eleg l8=1 l9=505	ἀλλ’ ἄγ’ ἀναστάσ πειρηθῶ, μή πωσ καὶ πόδασ οἶνοσ ἔχει καὶ νόον ἐν στήθεσσι· δέδοικα δὲ μή τι μάταιον ἕρξω θωρηχθεὶσ καὶ μέγ’ ὄνειδοσ ἔχω.
l0=0002 l1=001 l2=Eleg l8=1 l9=508	οἶνοσ πινόμενοσ πουλὺσ κακόν· ἢν δέ τισ αὐτόν πίνηι ἐπισταμένωσ, οὐ κακόν, ἀλλ’ ἀγαθόν.
l0=0002 l1=001 l2=Eleg l8=1 l9=510	Ἦλθεσ δή, Κλεάριστε, βαθὺν διὰ πόντον ἀνύσσασ ἐνθάδ’ ἐπ’ οὐδὲν ἔχοντ’, ὦ τάλαν, οὐδὲν ἔχων.
l0=0002 l1=001 l2=Eleg l8=1 l9=512	νηόσ τοι πλευρῆισιν ὑπὸ ζυγὰ θήσομεν ἡμεῖσ, Κλεάρισθ’, οἷ’ ἔχομεν χοἶα διδοῦσι θεοί.
l0=0002 l1=001 l2=Eleg l8=1 l9=514	τῶν δ’ ὄντων τἄριστα παρέξομεν· ἢν δέ τισ ἔλθηι σεῦ φίλοσ ὤν, † κατάκεισ’, † ὡσ φιλότητοσ ἔχεισ.
