l0=0001 l1=001 l2=Arg l8=2 l9=340	ὦ μέλεοι, μὴ τλῆτε παρὲξ ἐμὰ θέσφατα βῆναι, εἰ καί με τρὶσ τόσσον ὀίεσθ’ Οὐρανίδῃσιν ὅσσον ἀνάρσιόσ εἰμι, καὶ εἰ πλεῖον, στυγέεσθαι· μὴ τλῆτ’ οἰωνοῖο πάρεξ ἔτι νηὶ περῆσαι.
l0=0001 l1=001 l2=Arg l8=2 l9=344	καὶ τὰ μὲν ὥσ κε πέλῃ, τὼσ ἔσσεται· ἢν δὲ φύγητε σύνδρομα πετράων ἀσκηθέεσ ἔνδοθι Πόντου, αὐτίκα Βιθυνῶν ἐπὶ δεξιὰ γαῖαν ἔχοντεσ πλώετε ῥηγμῖνασ πεφυλαγμένοι, εἰσόκεν αὖτε Ῥήβαν ὠκυρόην ποταμόν, ἄκρην τε Μέλαιναν γνάμψαντεσ νήσου Θυνηίδοσ ὅρμον ἵκησθε.
l0=0001 l1=001 l2=Arg l8=2 l9=350	κεῖθεν δ’ οὐ μάλα πουλὺ διὲξ ἁλὸσ ἀντιπέραιαν γῆν Μαριανδυνῶν ἐπικέλσετε †νοστήσαντεσ, ἔνθα μὲν εἰσ Ἀίδαο καταιβάτισ ἐστὶ κέλευθοσ, ἄκρη δὲ προβλὴσ Ἀχερουσιὰσ ὑψόθι τείνει, δινήεισ τ’ Ἀχέρων, αὐτὴν διὰ νειόθι τέμνων ἄκρην, ἐκ μεγάλησ προχοὰσ ἵησι φάραγγοσ.
l0=0001 l1=001 l2=Arg l8=2 l9=356	ἀγχίμολον δ’ ἐπὶ τῇ πολέασ παρανεῖσθε κολωνούσ Παφλαγόνων, τοῖσίν τ’ Ἐνετήιοσ ἐμβασίλευε πρῶτα Πέλοψ, τοῦ περ καὶ ἀφ’ αἵματοσ εὐχετόωνται.
l0=0001 l1=001 l2=Arg l8=2 l9=359	ἔστι δέ τισ ἄκρη Ἑλίκησ κατεναντίον Ἄρκτου, πάντοθεν ἠλίβατοσ, καί μιν καλέουσι Κάραμβιν, τῆσ τ’ αἴπει βορέαο πέρι σχίζονται ἄελλαι, ὧδε μάλ’ ἂμ πέλαγοσ τετραμμένη αἰθέρι κύρει· τήνδε περιγνάμψαντι, Πολὺσ παρακέκλιται ἤδη Αἰγιαλόσ.
l0=0001 l1=001 l2=Arg l8=2 l9=365	Πολέοσ δ’ ἐπὶ πείρασιν Αἰγιαλοῖο ἀκτῇ ἐπὶ προβλῆτι ῥοαὶ Ἅλυοσ ποταμοῖο δεινὸν ἐρεύγονται· μετὰ τὸν δ’ ἀγχίρροοσ Ἶρισ μειότεροσ λευκῇσιν ἑλίσσεται εἰσ ἅλα δίναισ.
l0=0001 l1=001 l2=Arg l8=2 l9=368	κεῖθεν δὲ προτέρωσε μέγασ καὶ ὑπείροχοσ ἀγκών ἐξανέχει γαίησ· ἔπι δὲ στόμα Θερμώδοντοσ κόλπῳ ἐν εὐδιόωντι Θεμισκύρειον ὑπ’ ἄκρην μύρεται, εὐρείησ διαειμένοσ ἠπείροιο.
l0=0001 l1=001 l2=Arg l8=2 l9=372	ἔνθα δὲ Δοίαντοσ πεδίον, σχεδόθεν δὲ πόληεσ τρισσαὶ Ἀμαζονίδων· μετὰ δὲ σμυγερώτατοι ἀνδρῶν, τρηχείην Χάλυβεσ καὶ ἀτειρέα γαῖαν ἔχοντεσ ἐργατίναι, τοὶ δ’ ἀμφὶ σιδήρεα ἔργα μέλονται.
l0=0001 l1=001 l2=Arg l8=2 l9=376	ἄγχι δὲ ναιετάουσι πολύρρηνεσ Τιβαρηνοί Ζηνὸσ Ἐυξείνοιο Γενηταίην ὑπὲρ ἄκρην.
l0=0001 l1=001 l2=Arg l8=2 l9=378	τοῖσ δ’ ἐπὶ Μοσσύνοικοι ὁμούριοι ὑλήεσσαν ἑξείησ ἤπειρον ὑπωρείασ τε νέμονται, δουρατέοισ †πύργοισιν ἐν οἰκία τεκτήναντεσ κάλινα καὶ πύργουσ εὐπηγέασ, οὓσ καλέουσιν μόσσυνασ, καὶ δ’ αὐτοὶ ἐπώνυμοι ἔνθεν ἔασιν.
l0=0001 l1=001 l2=Arg l8=2 l9=381B	τοὺσ παραμειβόμενοι, λισσῇ ἐπικέλσατε νήσῳ, μήτι παντοίῃ μέγ’ ἀναιδέασ ἐξελάσαντεσ οἰωνοὺσ οἳ δῆθεν ἀπειρέσιοι ἐφέπουσιν νῆσον ἐρημαίην· τῇ μέν τ’ ἐνὶ νηὸν Ἄρηοσ λαί̈νεον ποίησαν Ἀμαζονίδων βασίλειαι Ὀτρηρή τε καὶ Ἀντιόπη, ὁπότε στρατόωντο ἔνθα γὰρ ὔμμιν ὄνειαρ ἀδευκέοσ ἐξ ἁλὸσ εἶσιν ἄρητον· τῶ καί τε φίλα φρονέων ἀγορεύω ἰσχέμεν—ἀλλὰ τίη με πάλιν χρειὼ ἀλιτέσθαι μαντοσύνῃ τὰ ἕκαστα διηνεκὲσ ἐξενέποντα;
l0=0001 l1=001 l2=Arg l8=2 l9=391	νήσου δὲ προτέρωσε καὶ ἠπείροιο περαίησ φέρβονται Φίλυρεσ· Φιλύρων δ’ ἐφύπερθεν ἔασιν Μάκρωνεσ, μετὰ δ’ αὖ περιώσια φῦλα Βεχείρων· ἑξείησ δὲ Σάπειρεσ ἐπὶ σφίσι ναιετάουσιν, Βύζηρεσ δ’ ἐπὶ τοῖσιν ὁμώλακεσ, ὧν ὕπερ ἤδη αὐτοὶ Κόλχοι ἔχονται ἀρήιοι.
l0=0001 l1=001 l2=Arg l8=2 l9=397	ἀλλ’ ἐνὶ νηί πείρεθ’, ἕωσ μυχάτῃ κεν ἐνιχρίμψητε θαλάσσῃ.
l0=0001 l1=001 l2=Arg l8=2 l9=398	ἔνθα δ’ ἀπ’ ἠπείροιο Κυταιίδοσ ἠδ’ Ἀμαραντῶν τηλόθεν ἐξ ὀρέων πεδίοιό τε Κιρκαίοιο Φᾶσισ δινήεισ εὐρὺν ῥόον εἰσ ἅλα βάλλει· κείνου νῆ’ ἐλάοντεσ ἐπὶ προχοὰσ ποταμοῖο, πύργουσ εἰσόψεσθε Κυταιέοσ Αἰήταο, ἄλσοσ τε σκιόειν Ἄρεοσ, τόθι κῶασ ἐπ’ ἄκρησ πεπτάμενον φηγοῖο δράκων, τέρασ αἰνὸν ἰδέσθαι, ἀμφὶσ ὀπιπτεύει δεδοκημένοσ· οὐδέ οἱ ἦμαρ, οὐ κνέφασ ἥδυμοσ ὕπνοσ ἀναιδέε δάμναται ὄσσε.”
l0=0001 l1=001 l2=Arg l8=2 l9=407	Ὧσ ἄρ’ ἔφη· τοὺσ δ’ εἶθαρ ἕλεν δέοσ εἰσαί̈οντασ, δὴν δ’ ἔσαν ἀμφασίῃ βεβολημένοι.
l0=0001 l1=001 l2=Arg l8=2 l9=409	ὀψὲ δ’ ἔειπε ἥρωσ Αἴσονοσ υἱόσ, ἀμηχανέων κακότητι· ”Ὦ γέρον, ἤδη μέν τε διίκεο πείρατ’ †ἀέθλων ναυτιλίησ καὶ τέκμαρ ὅτῳ στυγερὰσ διὰ πέτρασ πειθόμενοι Πόντονδε περήσομεν· εἰ δέ κεν αὖτισ, τάσδ’ ἡμῖν προφυγοῦσιν, ἐσ Ἑλλάδα νόστοσ ὀπίσσω ἔσσεται, ἀσπαστῶσ κε παραὶ σέο καὶ τὸ δαείην.
l0=0001 l1=001 l2=Arg l8=2 l9=415	πῶσ ἔρδω, πῶσ αὖτε τόσην ἁλὸσ εἶμι κέλευθον, νῆισ ἐὼν ἑτάροισ ἅμα νήισιν—Αἶα δὲ Κολχίσ Πόντου καὶ γαίησ ἐπικέκλιται ἐσχατιῇσιν;”
l0=0001 l1=001 l2=Arg l8=2 l9=418	Ὧσ φάτο· τὸν δ’ ὁ γεραιὸσ ἀμειβόμενοσ προσέειπεν· ”Ὦ τέκοσ, εὖτ’ ἂν πρῶτα φύγῃσ ὀλοὰσ διὰ πέτρασ, θάρσει· ἐπεὶ δαίμων ἕτερον πλόον ἡγεμονεύσει ἐξ Αἴησ, μετὰ δ’ Αἶαν ἅλισ πομπῆεσ ἔσονται.
l0=0001 l1=001 l2=Arg l8=2 l9=422	ἀλλὰ φίλοι φράζεσθε θεᾶσ δολόεσσαν ἀρωγήν Κύπριδοσ, ἐν γὰρ τῇ κλυτὰ πείρατα κεῖται ἀέθλου· καὶ δέ με μηκέτι τῶνδε περαιτέρω ἐξερέεσθε.”
l0=0001 l1=001 l2=Arg l8=2 l9=425	Ὧσ φάτ’ Ἀγηνορίδησ· ἐπὶ δὲ σχεδὸν υἱέε δοιώ Θρηικίου Βορέαο κατ’ αἰθέροσ ἀίξαντε οὐδῷ ἔπι κραιπνοὺσ ἔβαλον πόδασ· οἱ δ’ ἀνόρουσαν ἐξ ἑδέων ἥρωεσ, ὅπωσ παρεόντασ ἴδοντο.
l0=0001 l1=001 l2=Arg l8=2 l9=429	Ζήτησ δ’ ἱεμένοισιν, ἔτ’ ἄσπετον ἐκ καμάτοιο ἆσθμ’ ἀναφυσιόων, μετεφώνεεν ὅσσον ἄπωθεν ἤλασαν, ἠδ’ ὡσ Ἶρισ ἐρύκακε τάσδε δαί̈ξαι, ὅρκιά τ’ εὐμενέουσα θεὰ πόρεν, αἱ δ’ ὑπέδυσαν δείματι Δικταίησ περιωσίῳ ἄντρον ἐρίπνησ.
l0=0001 l1=001 l2=Arg l8=2 l9=434	γηθόσυνοι δἤπειτα δόμοισ ἔνι πάντεσ ἑταῖροι αὐτόσ τ’ ἀγγελίῃ Φινεὺσ πέλεν.
l0=0001 l1=001 l2=Arg l8=2 l9=436	ὦκα δὲ τόνγε Αἰσονίδησ, περιπολλὸν ἐυφρονέων, προσέειπεν· “Ἦ ἄρα δή τισ ἔην Φινεῦ θεὸσ ὃσ σέθεν ἄτησ κήδετο λευγαλέησ, καὶ δ’ ἡμέασ αὖθι πέλασσεν τηλόθεν, ὄφρα τοι υἷεσ ἀμύνειαν Βορέαο· εἰ δὲ καὶ ὀφθαλμοῖσι φόωσ πόροι, ἦ τ’ ἂν ὀίω γηθήσειν ὅσον εἴπερ ὑπότροποσ οἴκαδ’ ἱκοίμην.”
l0=0001 l1=001 l2=Arg l8=2 l9=442	Ὧσ ἔφατ’· αὐτὰρ ὁ τόνγε κατηφήσασ προσέειπεν· ”Αἰσονίδη, τὸ μὲν οὐ παλινάγρετον οὐδέ τι μῆχοσ ἔστ’ ὀπίσω, κενεαὶ γὰρ ὑποσμύχονται ὀπωπαί· ἀντὶ δὲ τοῦ θάνατόν μοι ἄφαρ θεὸσ ἐγγυαλίξαι, καί τε θανὼν πάσῃσι μετέσσομαι ἀγλαί̈ῃσιν.”
l0=0001 l1=001 l2=Arg l8=2 l9=447	Ὧσ τώγ’ ἀλλήλοισι παραβλήδην ἀγόρευον· αὐτίκα δ’ οὐ μετὰ δηρὸν †ἀμειβομένων ἐφαάνθη ἠριγενήσ, τὸν δ’ ἀμφὶ περικτίται ἠγερέθοντο ἀνέρεσ, οἳ καὶ πρόσθεν ἐπ’ ἤματι κεῖσε θάμιζον αἰὲν ὁμῶσ φορέοντεσ ἑῆσ ἀπὸ μοῖραν ἐδωδῆσ· τοῖσ ὁ γέρων πάντεσσιν, ὅτισ καὶ ἀφαυρὸσ ἵκοιτο, ἔχραεν ἐνδυκέωσ, πολέων δ’ ἀπὸ πήματ’ ἔλυσεν μαντοσύνῃ· τῶ καί μιν ἐποιχόμενοι κομέεσκον.
l0=0001 l1=001 l2=Arg l8=2 l9=455	σὺν τοῖσιν δ’ ἵκανε Παραίβιοσ, ὅσ ῥά οἱ ἦεν φίλτατοσ, ἀσπάσιοσ δὲ δόμοισ ἔνι τούσγ’ ἐνόησεν· πρὶν γὰρ δή νύ ποτ’ αὐτὸσ ἀριστήων στόλον ἀνδρῶν Ἑλλάδοσ ἒξ ἀνιόντα μετὰ πτόλιν Αἰήταο πείσματ’ ἀνάψεσθαι μυθήσατο Θυνίδι γαίῃ, οἵ τέ οἱ Ἁρπυίασ Διόθεν σχήσουσιν ἰούσασ.
l0=0001 l1=001 l2=Arg l8=2 l9=461	τοὺσ μὲν ἔπειτ’, ἐπέεσσιν ἀρεσσάμενοσ πυκινοῖσιν, πέμφ’ ὁ γέρων, οἶον δὲ Παραίβιον αὐτόθι μίμνειν κέκλετ’ ἀριστήεσσι σὺν ἀνδράσιν.
l0=0001 l1=001 l2=Arg l8=2 l9=464	αἶψα δὲ τόνγε σφωιτέρων ὀίων ὅτισ ἔξοχοσ εἰσ ἓ κομίσσαι ἧκεν ἐποτρύνασ· τοῦ δ’ ἐκ μεγάροιο κιόντοσ, μειλιχίωσ †ἐρέτῃσιν ὁμηγερέεσσι μετηύδα· ”Ὦ φίλοι, οὐκ ἄρα πάντεσ ὑπέρβιοι ἄνδρεσ ἔασιν, οὐδ’ εὐεργεσίησ ἀμνήμονεσ· ὡσ καὶ ὅδ’ ἀνήρ τοῖοσ ἐὼν δεῦρ’ ἦλθεν, ἑὸν μόρον ὄφρα δαείη.
l0=0001 l1=001 l2=Arg l8=2 l9=470	εὖτε γὰρ οὖν ὡσ πλεῖστα κάμοι καὶ πλεῖστα μογήσαι, δὴ τότε μιν περιπολλὸν ἐπασσυτέρη βιότοιο χρησμοσύνη τρύχεσκεν, ἐπ’ ἤματι δ’ ἦμαρ ὀρώρει κύντερον· οὐδέ τισ ἦεν ἀνάπνευσισ μογέοντι, ἀλλ’ ὅγε πατρὸσ ἑοῖο κακὴν τίνεσκεν ἀμοιβήν ἀμπλακίησ.
l0=0001 l1=001 l2=Arg l8=2 l9=476	ὁ γὰρ οἶοσ ἐν οὔρεσι δένδρεα τάμνων δή ποθ’ ἁμαδρυάδοσ νύμφησ ἀθέριξε λιτάων, ἥ μιν ὀδυρομένη ἀδινῷ μειλίσσετο μύθῳ μὴ ταμέειν πρέμνον δρυὸσ ἥλικοσ, ᾗ ἔπι πουλύν αἰῶνα τρίβεσκε διηνεκέσ· αὐτὰρ ὁ τήνγε ἀφραδέωσ ἔτμηξεν ἀγηνορίῃ νεότητοσ.
l0=0001 l1=001 l2=Arg l8=2 l9=481	τῷδ’ ἄρα νηκερδῆ νύμφη πόρεν οἶτον ὀπίσσω αὐτῷ καὶ τεκέεσσιν.
l0=0001 l1=001 l2=Arg l8=2 l9=483	ἔγωγε μέν, εὖτ’ ἀφίκανεν, ἀμπλακίην ἔγνων· βωμὸν δ’ ἐκέλευσα καμόντα Θυνιάδοσ νύμφησ, λωφήια ῥέξαι ἐπ’ αὐτῷ ἱερά, πατρῴην αἰτεύμενον αἶσαν ἀλύξαι.
l0=0001 l1=001 l2=Arg l8=2 l9=486	ἔνθ’ ἐπεὶ ἔκφυγε κῆρα θεήλατον, οὔποτ’ ἐμεῖο ἐκλάθετ’ οὐδ’ ἀθέριξε· μόλισ δ’ ἀέκοντα θύραζε πέμπω, ἐπεὶ μέμονέν γε παρέμμεναι ἀσχαλόωντι.”
l0=0001 l1=001 l2=Arg l8=2 l9=489	Ὧσ φάτ’ Ἀγηνορίδησ· ὁ δ’ ἐπισχεδὸν αὐτίκα δοιώ ἤλυθ’ ἄγων ποίμνηθεν ὄισ.
l0=0001 l1=001 l2=Arg l8=2 l9=491	ἀνὰ δ’ ἵστατ’ Ἰήσων, ἂν δὲ Βορήιοι υἷεσ ἐφημοσύνῃσι γέροντοσ, ὦκα δὲ κεκλόμενοι Μαντήιον Ἀπόλλωνα ῥέζον ἐπ’ ἐσχαρόφιν, νέον ἤματοσ ἀνομένοιο· κουρότεροι δ’ ἑτάρων μενοεικέα δαῖτ’ ἀλέγυνον.
l0=0001 l1=001 l2=Arg l8=2 l9=495	ἔνθ’ εὖ δαισάμενοι, τοὶ μὲν παρὰ πείσματα νηόσ, τοὶ δ’ αὐτοῦ κατὰ δώματ’ ἀολλέεσ εὐνάζοντο.
l0=0001 l1=001 l2=Arg l8=2 l9=497	Ἦρι δ’ ἐτήσιοι αὖραι ἐπέχραον, αἵ τ’ ἀνὰ πᾶσαν γαῖαν ὁμῶσ τοιῇδε Διὸσ πνείουσιν ἀρωγῇ.
l0=0001 l1=001 l2=Arg l8=2 l9=499	Κυρήνη πεφάτισται ἕλοσ πάρα Πηνειοῖο μῆλα νέμειν προτέροισι παρ’ ἀνδράσιν, εὔαδε γάρ οἱ παρθενίη καὶ λέκτρον ἀκήρατον.
l0=0001 l1=001 l2=Arg l8=2 l9=502	αὐτὰρ Ἀπόλλων τήνγ’ ἀνερειψάμενοσ ποταμῷ ἔπι ποιμαίνουσαν, τηλόθεν Αἱμονίησ χθονίῃσ παρακάτθετο νύμφαισ αἳ Λιβύην ἐνέμοντο παραὶ Μυρτώσιον αἶποσ.
l0=0001 l1=001 l2=Arg l8=2 l9=505	ἔνθα δ’ Ἀρισταῖον Φοίβῳ τέκεν, ὃν καλέουσιν Ἀγρέα καὶ Νόμιον πολυλήιοι Αἱμονιῆεσ· τὴν μὲν γὰρ φιλότητι θεὸσ ποιήσατο νύμφην αὐτοῦ μακραίωνα καὶ ἀγρότιν, υἷα δ’ ἔνεικεν νηπίαχον Χείρωνοσ ὑπ’ ἄντροισιν κομέεσθαι· τῷ καὶ ἀεξηθέντι θεαὶ γάμον ἐμνήστευσαν Μοῦσαι· ἀκεστορίην τε θεοπροπίασ τ’ ἐδίδαξαν, καί μιν ἑῶν μήλων θέσαν ἤρανον ὅσσ’ ἐνέμοντο ἂμ πεδίον Φθίησ Ἀθαμάντιον ἀμφί τ’ ἐρυμνήν Ὄθρυν καὶ ποταμοῦ ἱερὸν ῥόον Ἀπιδανοῖο.
l0=0001 l1=001 l2=Arg l8=2 l9=515	ἦμοσ δ’ οὐρανόθεν Μινωίδασ ἔφλεγε νήσουσ Σείριοσ οὐδέ τι δηρὸν ἔην ἄκοσ ἐνναέτῃσιν, τῆμοσ τόνγ’ ἐκάλεσσαν ἐφημοσύνῃσ Ἑκάτοιο λοιμοῦ ἀλεξητῆρα.
l0=0001 l1=001 l2=Arg l8=2 l9=519	λίπεν δ’ ὅγε πατρὸσ ἐφετμῇ Φθίην, ἐν δὲ Κέῳ κατενάσσατο, λαὸν ἀγείρασ Παρράσιον τοίπερ τε Λυκάονόσ εἰσι γενέθλησ· καὶ βωμὸν ποίησε μέγαν Διὸσ Ἰκμαίοιο, ἱερά τ’ εὖ ἔρρεξεν ἐν οὔρεσιν ἀστέρι κείνῳ Σειρίῳ αὐτῷ τε Κρονίδῃ Διί.
l0=0001 l1=001 l2=Arg l8=2 l9=524	τοῖο ἕκητι γαῖαν ἐπιψύχουσιν ἐτήσιοι ἐκ Διὸσ αὖραι ἤματα τεσσαράκοντα, Κέῳ δ’ ἔτι νῦν ἱερῆεσ ἀντολέων προπάροιθε Κυνὸσ ῥέζουσι θυηλάσ.
l0=0001 l1=001 l2=Arg l8=2 l9=527	καὶ τὰ μὲν ὧσ ὑδέονται· ἀριστῆεσ δὲ καταῦθι μίμνον ἐρυκόμενοι, ξεινήια δ’ ἄσπετα Θυνοί πάνδημοι, Φινῆι χαριζόμενοι, προί̈αλλον.
l0=0001 l1=001 l2=Arg l8=2 l9=530	Ἐκ δὲ τόθεν μακάρεσσι δυώδεκα δωμήσαντεσ βωμὸν ἁλὸσ ῥηγμῖνι πέρην καὶ ἐφ’ ἱερὰ θέντεσ, νῆα θοὴν εἴσβαινον ἐρεσσέμεν· οὐδὲ πελείησ τρήρωνοσ λήθοντο μετὰ φρεσίν, ἀλλ’ ἄρα τήνγε δείματι πεπτηυῖαν ἑῇ φέρε χειρὶ μεμαρπώσ Εὔφημοσ· γαίησ δ’ ἀπὸ διπλόα πείσματ’ ἔλυσαν.
l0=0001 l1=001 l2=Arg l8=2 l9=536	οὐδ’ ἄρ’ Ἀθηναίην προτέρω λάθον ὁρμηθέντεσ· αὐτίκα δ’ ἐσσυμένωσ, νεφέλησ ἐπιβᾶσα πόδεσσι κούφησ, ἥ κε φέροι μιν ἄφαρ βριαρήν περ ἐοῦσαν, σεύατ’ ἴμεν Πόντονδε, φίλα φρονέουσ’ ἐρέτῃσιν.
l0=0001 l1=001 l2=Arg l8=2 l9=540	ὡσ δ’ ὅτε τισ πάτρηθεν ἀλώμενοσ, οἷά τε πολλά πλαζόμεθ’ ἄνθρωποι τετληότεσ, ἄλλοτε ἄλλῃ ὀξέα πορφύρων ἐπιμαίεται, οὐδέ τισ αἶα τηλουρόσ, πᾶσαι δὲ κατόψιοί εἰσι πόληεσ, σφωιτέρουσ δ’ ἐνόησε δόμουσ, ἄμυδισ δὲ κέλευθοσ ὑγρή τε τραφερή τ’ ἰνδάλλεται ὀφθαλμοῖσιν— ὧσ ἄρα καρπαλίμωσ κούρη Διὸσ ἀίξασα θῆκεν ἐπ’ ἀξείνοιο πόδασ Θυνηίδοσ ἀκτῆσ.
l0=0001 l1=001 l2=Arg l8=2 l9=548	Οἱ δ’ ὅτε δὴ σκολιοῖο πόρου στεινωπὸν ἵκοντο τρηχείῃσ σπιλάδεσσιν ἐεργμένον ἀμφοτέρωθεν, δινήεισ ὑπένερθεν ἀνακλύζεσκεν ἰοῦσαν νῆα ῥόοσ, πολλὸν δὲ †φόβῳ προτέρωσε νέοντο.
l0=0001 l1=001 l2=Arg l8=2 l9=552	ἤδη δέ σφισι δοῦποσ ἀρασσομένων πετράων νωλεμὲσ οὔατ’ ἔβαλλε, βόων δ’ ἁλιμυρέεσ ἀκταί· δὴ τότ’ ἔπειθ’ ὁ μὲν ὦρτο, πελειάδα χειρὶ μεμαρπώσ, Εὔφημοσ πρῴρησ ἐπιβήμεναι, οἱ δ’ ὑπ’ ἀνωγῇ Τίφυοσ Ἁγνιάδαο θελήμονα ποιήσαντο εἰρεσίην, ἵν’ ἔπειτα διὲκ πέτρασ ἐλάσειαν κάρτεϊ ᾧ πίσυνοι.
l0=0001 l1=001 l2=Arg l8=2 l9=559	τὰσ δ’ αὐτίκα λοίσθιον ἄλλων οἰγομένασ ἀγκῶνα περιγνάμψαντεσ ἴδοντο, σὺν δέ σφιν χύτο θυμόσ.
l0=0001 l1=001 l2=Arg l8=2 l9=561	ὁ δ’ ἀίξαι πτερύγεσσιν Εὔφημοσ προέηκε πελειάδα, τοὶ δ’ ἅμα πάντεσ ἤειραν κεφαλὰσ ἐσορώμενοι· ἡ δὲ δι’ αὐτῶν ἔπτατο.
l0=0001 l1=001 l2=Arg l8=2 l9=564	ταὶ δ’ ἄμυδισ πάλιν ἀντίαι ἀλλήλῃσιν ἄμφω ὁμοῦ ξυνιοῦσαι ἐπέκτυπον· ὦρτο δὲ πολλή ἅλμη ἀναβρασθεῖσα, νέφοσ ὥσ· αὖε δὲ πόντοσ σμερδαλέον, πάντη δὲ περὶ μέγασ ἔβρεμεν αἰθήρ· κοῖλαι δὲ σπήλυγγεσ ὑπὸ σπιλάδασ τρηχείασ κλυζούσησ ἁλὸσ ἔνδον ἐβόμβεον, ὑψόθι δ’ ὄχθησ λευκὴ καχλάζοντοσ ἀνέπτυε κύματοσ ἄχνη· νῆα δ’ ἔπειτα πέριξ εἴλει ῥόοσ· ἄκρα δ’ ἔκοψαν οὐραῖα πτερὰ ταίγε πελειάδοσ, ἡ δ’ ἀπόρουσεν ἀσκηθήσ, ἐρέται δὲ μέγ’ ἴαχον.
l0=0001 l1=001 l2=Arg l8=2 l9=573	ἔβραχε δ’ αὐτόσ Τῖφυσ ἐρεσσέμεναι κρατερῶσ· οἴγοντο γὰρ αὖτισ ἄνδιχα.
l0=0001 l1=001 l2=Arg l8=2 l9=575	τοὺσ δ’ ἐλάοντασ ἔχεν τρόμοσ, ὄφρα †μιν αὖτισ† πλημυρίσ, παλίνορσοσ ἀνερχομένη, κατένεικεν εἴσω πετράων.
l0=0001 l1=001 l2=Arg l8=2 l9=577	τότε δ’ αἰνότατον δέοσ εἷλεν πάντασ, ὑπὲρ κεφαλῆσ γὰρ ἀμήχανοσ ἦεν ὄλεθροσ.
l0=0001 l1=001 l2=Arg l8=2 l9=578	ἤδη δ’ ἔνθα καὶ ἔνθα διὰ πλατὺσ εἴδετο Πόντοσ, καί σφισιν ἀπροφάτωσ ἀνέδυ μέγα κῦμα πάροιθεν κυρτόν, ἀποτμῆγι σκοπιῇ ἴσον· οἱ δ’ ἐσιδόντεσ ἤμυσαν λοξοῖσι καρήασιν, εἴσατο γάρ ῥα νηὸσ ὑπὲρ πάσησ κατεπάλμενον ἀμφικαλύψειν, ἀλλά μιν ἔφθη Τῖφυσ ὑπ’ εἰρεσίῃ βαρύθουσαν ἀγχαλάσασ· τὸ δὲ πολλὸν ὑπὸ τρόπιν ἐξεκυλίσθη, ἐκ δ’ αὐτὴν πρύμνηθεν ἀνείρυσε τηλόθι νῆα πετράων, ὑψοῦ δὲ μεταχρονίη πεφόρητο.
l0=0001 l1=001 l2=Arg l8=2 l9=587	Εὔφημοσ δ’ ἀνὰ πάντασ ἰὼν βοάασκεν ἑταίρουσ ἐμβαλέειν κώπῃσιν ὅσον σθένοσ.
l0=0001 l1=001 l2=Arg l8=2 l9=589	οἱ δ’ ἀλαλητῷ κόπτον ὕδωρ· ὅσσον δ’ ὑποείκαθε νηῦσ ἐρέτῃσιν, δὶσ τόσον ἂψ ἀπόρουσεν, ἐπεγνάμπτοντο δὲ κῶπαι ἠύτε καμπύλα τόξα, βιαζομένων ἡρώων.
l0=0001 l1=001 l2=Arg l8=2 l9=592	ἔνθεν δ’ αὐτίκ’ ἔπειτα καταρρεπὲσ ἔσσυτο κῦμα, ἡ δ’ ἄφαρ ὥστε κυλίνδρῳ ἐπέτρεχε κύματι λάβρῳ προπροκαταί̈γδην κοίλησ ἁλόσ.
l0=0001 l1=001 l2=Arg l8=2 l9=595	ἐν δ’ ἄρα μέσσαισ Πληγάσι δινήεισ εἷλεν ῥόοσ· αἱ δ’ ἑκάτερθεν σειόμεναι βρόμεον, πεπέδητο δὲ νήια δοῦρα· καὶ τότ’ Ἀθηναίη στιβαρῇ ἀντέσπασε πέτρησ σκαιῇ, δεξιτερῇ δὲ διαμπερὲσ ὦσε φέρεσθαι· ἡ δ’ ἰκέλη πτερόεντι μετήοροσ ἔσσυτ’ ὀιστῷ, ἔμπησ δ’ ἀφλάστοιο παρέθρισαν ἄκρα κόρυμβα νωλεμὲσ ἐμπλήξασαι ἐναντίαι.
l0=0001 l1=001 l2=Arg l8=2 l9=602	αὐτὰρ Ἀθήνη Οὔλυμπόνδ’ ἀνόρουσεν, ὅτ’ ἀσκηθεῖσ ὑπάλυξαν· πέτραι δ’ εἰσ ἕνα χῶρον ἐπισχεδὸν ἀλλήλῃσιν νωλεμὲσ ἐρρίζωθεν· ὃ δὴ καὶ μόρσιμον ἦεν ἐκ μακάρων, εὖτ’ ἄν τισ †ἰδὼν διὰ νηὶ περάσσῃ.
l0=0001 l1=001 l2=Arg l8=2 l9=606	Οἱ δέ που ὀκρυόεντοσ ἀνέπνεον ἄρτι φόβοιο, ἠέρα παπταίνοντεσ ὁμοῦ πέλαγόσ τε θαλάσσησ τῆλ’ ἀναπεπτάμενον· δὴ γὰρ φάσαν ἐξ Ἀίδαο σώεσθαι.
l0=0001 l1=001 l2=Arg l8=2 l9=610	Τῖφυσ δὲ παροίτατοσ ἤρχετο μύθων· “Ἔλπομαι αὐτῇ νηὶ †τόγ’ ἔμπεδον ἐξαλέασθαι ἡμέασ· οὐδέ τισ ἄλλοσ ἐπαίτιοσ ὅσσον Ἀθήνη, ἥ οἱ ἐνέπνευσεν θεῖον μένοσ εὖτέ μιν Ἄργοσ γόμφοισιν συνάρασσε, θέμισ δ’ οὐκ ἔστιν ἁλῶναι.
